,Monthly Debt,Number of Open Accounts,Current Loan Amount,Number of Credit Problems,Annual Income,Credit Score_bin,Credit Score,Current Credit Balance,Maximum Open Credit,Bankruptcies,Months since last delinquent,Years of Credit History,Tax Liens,Term,Bankruptcies_bin,Bankruptcies_bin2,Home Ownership_0,Home Ownership_1,Home Ownership_2,Years in current job_0,Years in current job_1,Years in current job_10,Years in current job_11,Years in current job_2,Years in current job_3,Years in current job_4,Years in current job_5,Years in current job_6,Years in current job_7,Years in current job_8,Years in current job_9,Purpose_0,Purpose_1,Purpose_2,Purpose_3,Months since last delinquent_dummy_-1,Months since last delinquent_dummy_0,Months since last delinquent_dummy_1,Months since last delinquent_dummy_2,Months since last delinquent_dummy_3,Months since last delinquent_dummy_4,Months since last delinquent_dummy_5,Credit Default
128,12841.0,15.0,12.307568201845754,0,1242657.0,0,732.0,12.009644050733538,13.454547863318078,0,59.0,13.2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
129,22629.0,15.0,13.1183412996831,0,1191015.0,0,739.0,13.400058748341538,14.146336168068492,0,-10.0,22.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
130,15390.0,8.0,11.591912230717885,0,-10.0,0,-10.0,12.902606584543793,13.387485374291431,0,13.0,33.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
131,10862.0,12.0,11.798532886821958,0,753464.0,0,740.0,12.674528202129544,13.155204166670444,0,-10.0,14.3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
132,6509.0,8.0,12.981548380762101,0,1594176.0,0,735.0,12.82696091260404,13.72012127503138,0,-10.0,18.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
133,16441.0,17.0,12.695722639863787,0,1878910.0,0,693.0,13.824824052416814,15.314655588374,0,1.0,21.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
134,15001.0,14.0,12.69680065849663,1,564300.0,0,668.0,10.968336211051428,12.765245478232554,1,13.0,19.1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
135,19964.0,11.0,11.61541887440427,0,-10.0,0,-10.0,12.140584340156988,12.600453213145862,0,74.0,14.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
136,17971.0,7.0,11.272495867112498,0,1219724.0,0,723.0,11.981027286926368,12.861629582997818,0,17.0,18.8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
137,23642.0,6.0,11.831866350137231,0,3694037.0,0,724.0,13.402904513954729,13.749173086351828,0,4.0,23.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
138,7388.0,5.0,11.928439908931395,0,1682298.0,0,748.0,12.318432111295625,13.008040598149627,0,-10.0,12.9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
139,18460.0,10.0,12.729329678144104,0,-10.0,0,-10.0,11.545982993892228,12.251146388544106,0,8.0,15.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
140,10497.0,12.0,11.762679788030713,0,968924.0,0,725.0,11.38778165516267,12.188219217310582,0,35.0,21.2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
141,26793.0,8.0,12.702240365187187,0,-10.0,0,-10.0,11.865903584064672,12.791314408247334,0,72.0,19.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
142,11566.0,11.0,11.66330045441245,2,606062.0,0,731.0,11.569419213524693,12.369979860912995,2,-10.0,27.3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
143,10321.0,6.0,12.710045844971612,0,-10.0,0,-10.0,11.933515610823461,12.426785244472509,0,-10.0,20.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
144,25810.0,16.0,12.930846876380878,0,-10.0,0,-10.0,12.842816127381045,13.324842073810943,0,42.0,20.7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
145,17391.0,14.0,12.691669688100276,0,1534478.0,0,748.0,12.681638899651027,13.197880784409373,0,-10.0,15.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
149,9582.0,16.0,11.87613004436379,0,395124.0,0,701.0,12.243069734416295,13.238301156065159,0,21.0,16.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
150,15794.0,12.0,12.973819284587496,1,-10.0,0,-10.0,12.343584231665043,12.799490646874062,1,-10.0,16.8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
152,18055.0,19.0,12.753861628850533,0,1026817.0,0,7140.0,13.336538835312188,13.772134262326048,0,-10.0,20.8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
153,12934.0,7.0,12.69336041471605,0,749816.0,0,7470.0,12.241145344478422,12.706517575850299,0,-10.0,14.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
154,3454.0,12.0,12.63535518662277,0,-10.0,0,-10.0,11.507762158013348,12.512457475937662,0,-10.0,13.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
155,14388.0,10.0,12.267520457844086,0,918384.0,0,744.0,13.126506781637199,13.546201332990544,0,11.0,33.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
156,6911.0,4.0,13.327891890902734,0,1988825.0,0,737.0,12.857235698221082,13.501439334614503,0,41.0,14.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
157,3713.0,2.0,12.358617751398828,1,2421835.0,0,749.0,11.699396733123224,13.533361152047725,0,-10.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
158,7566.0,5.0,12.494648068825237,0,901588.0,0,661.0,11.389717742268617,11.784714408070093,0,55.0,16.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
159,33841.0,10.0,12.995232032143615,0,-10.0,0,-10.0,13.417833543768815,14.16408286401338,0,17.0,20.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
161,4594.0,8.0,12.038074024023404,0,681435.0,0,742.0,11.75877722221727,12.474583366389334,0,67.0,18.8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
162,20783.0,15.0,12.503429020643837,0,2131591.0,0,728.0,15.081686878173613,15.2484921593726,0,-10.0,31.7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
164,64751.0,15.0,13.571313171920227,0,2899305.0,0,709.0,12.700820715291483,13.411266204431946,0,-10.0,16.6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
165,13936.0,7.0,12.70043041545698,0,1951319.0,0,736.0,12.3053567370594,13.307625606181041,0,-10.0,18.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
167,19897.0,7.0,12.986600926390329,1,1808800.0,0,717.0,12.456885837101835,13.16562399606223,1,61.0,23.3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
169,30150.0,13.0,13.050297933253963,0,2334226.0,0,750.0,13.35042919446732,14.59065008288197,0,-10.0,31.4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
171,13221.0,10.0,11.926259531457088,0,848426.0,0,718.0,12.003729997578548,12.524289985074057,0,-10.0,17.9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
172,17660.0,17.0,12.580002365904772,0,1197323.0,0,748.0,12.273277920217586,13.416788166563501,0,-10.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
173,28285.0,8.0,13.190180891762964,0,1501855.0,0,678.0,11.793817034051603,12.827178562975107,0,8.0,14.7,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
174,20960.0,16.0,12.696261794445721,0,708491.0,0,709.0,12.991942570459491,13.23394231851569,0,21.0,19.4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
175,26056.0,9.0,13.202155592168674,0,1281455.0,0,675.0,12.817160711834559,13.222503691487862,0,-10.0,20.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
176,3091.0,7.0,11.025213972876479,0,833416.0,0,667.0,10.9709531122074,12.376401746084895,0,59.0,9.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
177,25942.0,16.0,12.48470766654907,0,-10.0,0,-10.0,12.668444098674579,13.622446304478236,0,-10.0,24.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
178,9872.0,7.0,11.378330649969651,0,696863.0,0,718.0,12.139772573772941,13.388969402104156,0,-10.0,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
179,17700.0,9.0,11.808731944865427,0,1094837.0,0,743.0,12.34738555844152,13.324087154544912,0,-10.0,39.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
180,32009.0,11.0,13.16903129119266,0,2356475.0,0,700.0,12.516296238143232,13.050061465648923,0,-10.0,34.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
181,63515.0,17.0,13.347966301979335,0,-10.0,0,-10.0,13.782352867486274,14.416710746857147,0,47.0,20.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
182,3060.0,12.0,11.884206222798266,0,597075.0,0,737.0,11.490424199623714,13.757204309143143,0,-10.0,4.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
183,4553.0,9.0,10.61021707406934,0,-10.0,0,-10.0,10.851005596826855,11.52725234336624,0,3.0,9.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
184,24350.0,19.0,12.485872484640147,0,1770895.0,0,741.0,13.064530854050668,13.924468096571347,0,-10.0,10.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
185,17763.0,7.0,13.379793952756868,1,2010960.0,0,743.0,9.53755560876329,12.10342511306979,0,40.0,23.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
186,24850.0,16.0,12.991026147272311,0,1325345.0,0,645.0,13.19336037262637,13.795657789411042,0,-10.0,9.9,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
187,40120.0,24.0,12.470031791344159,0,-10.0,0,-10.0,13.800878022679957,14.89423199544459,0,-10.0,20.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
188,42513.0,16.0,13.329896111497725,0,2657074.0,0,747.0,13.892593813854097,14.304470255295644,0,-10.0,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
189,42856.0,17.0,13.390552184702527,2,1863311.0,0,683.0,13.422376113784175,13.762553775484129,1,-10.0,17.9,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
190,26470.0,24.0,12.684264534290836,0,1857554.0,0,742.0,12.901469793015115,13.469678050370316,0,-10.0,19.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
191,10799.0,23.0,11.64823402749243,0,479940.0,0,697.0,11.528552720855927,13.018395225291668,0,-10.0,10.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
193,67783.0,21.0,13.45176640019448,0,-10.0,0,-10.0,13.129491908941777,14.354904396414542,0,4.0,29.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
194,22562.0,19.0,13.239436828031458,0,1417514.0,0,736.0,12.559514368237789,13.32415907617652,0,32.0,30.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
195,32651.0,19.0,13.309050391707924,0,-10.0,0,-10.0,12.776272227005242,13.604106577442511,0,17.0,19.9,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
196,5855.0,3.0,12.292447570026876,0,815157.0,0,738.0,0.0,0.0,0,-10.0,8.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
197,15678.0,9.0,12.472815770318258,0,1221662.0,0,728.0,11.465236194594787,12.553544874081638,0,26.0,10.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
198,18520.0,11.0,12.714819109340327,0,2298240.0,0,7370.0,13.283890214941579,13.641215502451507,0,-10.0,13.3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
199,35919.0,12.0,11.022702801743081,0,1738044.0,0,740.0,12.362935358753763,12.905591980721143,0,76.0,26.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
200,21801.0,12.0,12.28189878364817,0,1341590.0,0,732.0,13.11148441550679,13.460181850299852,0,30.0,20.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
201,17615.0,7.0,12.08955568306478,0,-10.0,0,-10.0,12.48939648466497,12.906411404587892,0,-10.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
202,9018.0,10.0,12.76637676793763,1,2022835.0,0,733.0,11.82558791348255,12.3447339824613,1,43.0,26.8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
203,4597.0,10.0,12.841731063573407,0,1077490.0,0,726.0,12.047534019398737,12.512943186132775,0,12.0,15.4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
204,11259.0,12.0,12.499991478893426,0,637279.0,0,745.0,12.352814519235304,12.800523168637705,0,-10.0,10.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
205,6539.0,8.0,12.479030598208535,0,-10.0,0,-10.0,12.177328461397183,13.706205606571368,0,-10.0,25.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
206,25979.0,12.0,11.733289156050777,0,1304407.0,0,747.0,13.029249783338164,13.317411934586953,0,-10.0,40.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
208,12387.0,9.0,12.307468813535545,0,917567.0,0,751.0,11.833616691028954,12.65548765116554,0,37.0,15.8,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
210,19370.0,12.0,11.630006031730879,0,679630.0,0,706.0,12.60922842251799,12.793517585384272,0,-10.0,22.4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
211,31328.0,11.0,13.027047797585423,0,2506252.0,0,748.0,13.368535718899357,14.27870921078921,0,-10.0,21.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
212,15642.0,18.0,12.296776779226652,0,-10.0,0,-10.0,11.4698091738966,14.247422186820748,0,43.0,17.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
213,21355.0,10.0,12.713760351176665,0,-10.0,0,-10.0,12.220010066868761,12.630545947809011,0,65.0,21.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
214,21288.0,15.0,12.482874492410676,0,1101126.0,0,728.0,13.156515497685074,13.858243365717572,0,19.0,26.4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
215,7414.0,11.0,11.785887223265298,0,567378.0,0,724.0,10.7343293225778,12.381398959228381,0,-10.0,20.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
216,24689.0,6.0,11.804467577870907,0,1627825.0,0,745.0,11.822664973665956,12.578108504203495,0,7.0,30.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
217,33084.0,19.0,13.480992610475461,1,1733674.0,0,7040.0,12.569670073690707,14.861837832583234,1,-10.0,22.4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
218,5487.0,8.0,12.496953346909764,0,-10.0,0,-10.0,12.34985692224392,12.686376173236074,0,-10.0,23.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
219,14015.0,9.0,12.32822390437031,0,564357.0,0,731.0,12.648380642005655,13.02816038444238,0,77.0,9.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
220,6837.0,4.0,12.474246922218686,0,656336.0,0,700.0,12.377527034637822,12.563904420082274,0,-10.0,15.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
222,3303.0,20.0,11.811836753123522,0,892791.0,0,741.0,11.371500139940876,11.860556637007022,0,34.0,9.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
223,7886.0,9.0,11.593334259471957,0,-10.0,0,-10.0,12.85773094258216,13.385593420823193,0,32.0,21.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
224,16048.0,15.0,13.203170715750232,0,1226583.0,0,660.0,12.767315680209753,13.56211525187236,0,-10.0,12.2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
225,4666.0,6.0,11.995814470043197,0,583224.0,0,712.0,11.761596402305717,11.981872285990814,0,-10.0,23.1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
226,14354.0,12.0,11.76558898282043,0,509599.0,0,704.0,13.26815060947031,13.636648211198445,0,-10.0,38.7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
227,46188.0,12.0,13.562823616789748,0,2299836.0,0,701.0,12.800942498653809,13.713248570240163,0,-10.0,15.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
228,4906.0,6.0,12.142040662747053,0,486552.0,0,738.0,12.068682388484632,13.114179984596309,0,-10.0,26.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
229,45791.0,15.0,12.512862250814765,0,2065756.0,0,739.0,12.357316246753268,13.371460014870916,0,16.0,20.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
230,5146.0,7.0,10.851528857723105,0,835601.0,0,715.0,11.214977545228537,11.480412603789821,0,48.0,11.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
231,8453.0,5.0,10.574874691313509,0,563502.0,0,715.0,9.138951775888529,10.777684648363222,0,63.0,24.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
232,43383.0,12.0,12.956830498756737,0,-10.0,0,-10.0,13.335126841533345,13.86590800119698,0,-10.0,19.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
233,23570.0,14.0,12.682694947954666,0,1159152.0,0,730.0,13.068188039178514,13.386742533690196,0,-10.0,18.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
234,27894.0,21.0,12.846032634147086,0,-10.0,0,-10.0,13.160144593440137,13.960677864997983,0,-10.0,28.7,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
235,12664.0,9.0,13.311019826331151,0,-10.0,0,-10.0,12.705616872968266,13.765980970488796,0,-10.0,13.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
236,31575.0,14.0,11.799689616261254,0,1533984.0,0,743.0,12.394823490089031,12.952407450101807,0,55.0,16.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
238,32983.0,17.0,12.503020408581866,0,-10.0,0,-10.0,12.075417113651115,12.503020408581866,0,-10.0,20.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
239,3137.0,12.0,12.807901916559285,0,863341.0,0,751.0,11.80947559966541,14.019586267960955,0,-10.0,15.1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
240,16933.0,11.0,11.44572741040675,1,749816.0,0,717.0,11.298419502051605,12.012372598548824,1,75.0,13.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
241,13055.0,13.0,11.814118353899955,0,753179.0,0,739.0,12.000701475682607,13.04379841066696,0,80.0,21.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
242,13554.0,8.0,12.490187111635661,0,860567.0,0,725.0,12.199279625122571,12.499007149779597,0,22.0,17.7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
243,10842.0,19.0,12.276479849710284,0,-10.0,0,-10.0,11.815811371164282,12.576818626459557,0,71.0,10.1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
246,2070.0,3.0,11.180538870733967,0,446025.0,0,723.0,10.384616564565283,13.526687835218222,0,31.0,30.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
247,41024.0,7.0,12.97126370518296,0,1893426.0,0,654.0,13.12396808916542,13.475165832929187,0,-10.0,40.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
248,18341.0,12.0,13.189358254228607,0,1539152.0,0,742.0,12.75953525572167,13.395519963923928,0,-10.0,24.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
249,8031.0,4.0,11.632741987246105,1,584079.0,0,736.0,10.568595276064828,12.547933906667856,1,-10.0,22.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
250,22714.0,11.0,11.939701865688106,0,1682545.0,0,739.0,13.298780872811188,13.471727864953092,0,-10.0,15.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
251,14465.0,6.0,11.589673520463561,0,730835.0,0,737.0,10.278149751489247,11.05382221019278,0,11.0,19.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
252,2220.0,6.0,12.067436818848659,1,699162.0,0,711.0,11.342184592449067,12.208175433121877,1,70.0,26.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
253,5736.0,14.0,11.944428621627166,0,759772.0,0,748.0,11.52555537087025,13.177311684089037,0,60.0,24.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
254,18601.0,11.0,12.791008027162578,2,1162572.0,0,738.0,12.996995146754612,13.741432277677436,0,41.0,36.5,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
255,31002.0,12.0,13.188699656606063,0,1730349.0,0,721.0,13.071032187561913,14.256083445518364,0,-10.0,17.2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
